Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,q_state.q,q_state.qd,q_state.qdd,tau,force_up,force_down
1686747588.802616,261529,1686747588,802615903,,97.38695741258572,-2.7630281558754684e-07,2.8251820251290497e-06,0.0,0.0,0.0
1686747588.8075948,261530,1686747588,807594805,,97.3869574112714,-2.628639622013137e-07,2.687770677246617e-06,0.0,0.0,0.0
1686747588.812581,261531,1686747588,812581032,,97.386957410021,-2.500787499292188e-07,2.557042454418985e-06,0.0,0.0,0.0
1686747588.8175478,261532,1686747588,817547731,,97.38695740883142,-2.379153868377165e-07,2.4326726183004676e-06,0.0,0.0,0.0
1686747588.8225443,261533,1686747588,822544238,,97.38695740769971,-2.2634362671808496e-07,2.3143520239263046e-06,0.0,0.0,0.0
1686747588.8275867,261534,1686747588,827586761,,97.38695740662304,-2.1533469606980134e-07,2.2017861296567345e-06,0.0,0.0,0.0
1686747588.83257,261535,1686747588,832569973,,97.38695740559872,-2.0486121860877652e-07,2.0946954922049585e-06,0.0,0.0,0.0
1686747588.8377488,261536,1686747588,837748696,,97.38695740462425,-1.9489715215128998e-07,1.99281329149731e-06,0.0,0.0,0.0
1686747588.8425758,261537,1686747588,842575820,,97.38695740369715,-1.8541771807250426e-07,1.8958868157571516e-06,0.0,0.0,0.0
1686747588.8475893,261538,1686747588,847589358,,97.38695740281516,-1.7639934685338874e-07,1.8036742438231e-06,0.0,0.0,0.0
1686747588.8531425,261539,1686747588,853142544,,97.38695740197608,-1.6781961248951437e-07,1.715946872774869e-06,0.0,0.0,0.0
1686747588.8575664,261540,1686747588,857566290,,97.3869574011778,-1.596571805131171e-07,1.632486395279459e-06,0.0,0.0,0.0
1686747588.8626816,261541,1686747588,862681593,,97.38695740041834,-1.5189175354002146e-07,1.5530853946191213e-06,0.0,0.0,0.0
1686747588.867607,261542,1686747588,867607134,,97.38695739969582,-1.4450402176684434e-07,1.4775463546354274e-06,0.0,0.0,0.0
1686747588.8725715,261543,1686747588,872571560,,97.38695739900844,-1.3747561594333783e-07,1.4056811647013022e-06,0.0,0.0,0.0
1686747588.8775516,261544,1686747588,877551464,,97.38695739835448,-1.307890591071628e-07,1.3373113672350075e-06,0.0,0.0,0.0
1686747588.8826165,261545,1686747588,882616430,,97.38695739773235,-1.2442772450651166e-07,1.2722669201302277e-06,0.0,0.0,0.0
1686747588.8876107,261546,1686747588,887610793,,97.38695739714046,-1.1837579228516141e-07,1.2103864442700505e-06,0.0,0.0,0.0
1686747588.893278,261547,1686747588,893277905,,97.38695739657739,-1.1261821606808588e-07,1.151515243415105e-06,0.0,0.0,0.0
1686747588.8976352,261548,1686747588,897635325,,97.38695739604168,-1.0714067593379901e-07,1.0955080268573744e-06,0.0,0.0,0.0
1686747588.9025686,261549,1686747588,902568691,,97.38695739553204,-1.0192955366295651e-07,1.042224454168502e-06,0.0,0.0,0.0
1686747588.907989,261550,1686747588,907989144,,97.38695739504718,-9.697189066097875e-08,9.915326003955517e-07,0.0,0.0,0.0
1686747588.9125946,261551,1686747588,912594487,,97.38695739458589,-9.225535949394277e-08,9.433062334071971e-07,0.0,0.0,0.0
1686747588.9175994,261552,1686747588,917599439,,97.38695739414705,-8.77682317117644e-08,8.974255564356697e-07,0.0,0.0,0.0
1686747588.9227562,261553,1686747588,922756230,,97.38695739372955,-8.349934938409035e-08,8.537764655348095e-07,0.0,0.0,0.0
1686747588.927771,261554,1686747588,927771111,,97.38695739333237,-7.943809663619003e-08,8.122505495800653e-07,0.0,0.0,0.0
1686747588.9326634,261555,1686747588,932663490,,97.3869573929545,-7.55743761351272e-08,7.727441002125633e-07,0.0,0.0,0.0
1686747588.937627,261556,1686747588,937627053,,97.38695739259501,-7.189858062565202e-08,7.351591018950377e-07,0.0,0.0,0.0
1686747588.9426181,261557,1686747588,942618079,,97.38695739225298,-6.840156817880261e-08,6.994024893698834e-07,0.0,0.0,0.0
1686747588.947549,261558,1686747588,947549041,,97.38695739192761,-6.507464362835642e-08,6.653849100892395e-07,0.0,0.0,0.0
1686747588.9526525,261559,1686747588,952652511,,97.38695739161807,-6.190953381943189e-08,6.330219617849056e-07,0.0,0.0,0.0
1686747588.9575565,261560,1686747588,957556461,,97.38695739132358,-5.889837028250967e-08,6.022327073844428e-07,0.0,0.0,0.0
1686747588.9625745,261561,1686747588,962574548,,97.38695739104341,-5.6033663244464395e-08,5.729414076090552e-07,0.0,0.0,0.0
1686747588.9680367,261562,1686747588,968036690,,97.38695739077687,-5.330829049043543e-08,5.450745508057939e-07,0.0,0.0,0.0
