Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,value.data
34.425773678,6684,34,425773678,,30.0
34.430772608,6685,34,430772608,,30.0
34.435771588,6686,34,435771588,,30.0
34.440779245,6687,34,440779245,,30.0
34.445773216,6688,34,445773216,,30.0
34.450772136,6689,34,450772136,,30.0
34.45577307,6690,34,455773070,,30.0
34.460773322,6691,34,460773322,,30.0
34.465775259,6692,34,465775259,,30.0
34.47076991,6693,34,470769910,,30.0
34.475769913,6694,34,475769913,,30.0
34.480771669,6695,34,480771669,,30.0
34.485773424,6696,34,485773424,,30.0
34.490772334,6697,34,490772334,,30.0
34.495772607,6698,34,495772607,,30.0
34.500770284,6699,34,500770284,,30.0
34.505772742,6700,34,505772742,,30.0
34.510773385,6701,34,510773385,,30.0
34.515770772,6702,34,515770772,,30.0
34.520770815,6703,34,520770815,,30.0
34.525771648,6704,34,525771648,,30.0
34.530773324,6705,34,530773324,,30.0
34.535774378,6706,34,535774378,,30.0
34.54077469,6707,34,540774690,,30.0
34.545775304,6708,34,545775304,,30.0
34.550771379,6709,34,550771379,,30.0
34.555771531,6710,34,555771531,,30.0
34.560771363,6711,34,560771363,,30.0
34.565772788,6712,34,565772788,,30.0
34.570770406,6713,34,570770406,,30.0
34.575773474,6714,34,575773474,,30.0
34.580772754,6715,34,580772754,,30.0
34.585775492,6716,34,585775492,,30.0
34.590772579,6717,34,590772579,,30.0
34.595771379,6718,34,595771379,,30.0
34.600769087,6719,34,600769087,,30.0
34.605771794,6720,34,605771794,,30.0
34.610772337,6721,34,610772337,,30.0
34.615774253,6722,34,615774253,,30.0
34.620778523,6723,34,620778523,,30.0
34.625773015,6724,34,625773015,,30.0
34.630770622,6725,34,630770622,,30.0
34.635770875,6726,34,635770875,,30.0
34.640771048,6727,34,640771048,,30.0
34.645771311,6728,34,645771311,,30.0
34.650772154,6729,34,650772154,,30.0
34.655776706,6730,34,655776706,,30.0
34.660774563,6731,34,660774563,,30.0
34.665775007,6732,34,665775007,,30.0
34.670772213,6733,34,670772213,,30.0
34.675770683,6734,34,675770683,,30.0
34.680774673,6735,34,680774673,,30.0
34.685774655,6736,34,685774655,,30.0
34.690773394,6737,34,690773394,,30.0
34.695774569,6738,34,695774569,,30.0
34.700769832,6739,34,700769832,,30.0
34.705776467,6740,34,705776467,,30.0
34.710764917,6741,34,710764917,,30.0
34.715770049,6742,34,715770049,,30.0
34.720772276,6743,34,720772276,,30.0
