Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,value.data
91.01418603,18001,91,14186030,,30.0
91.019186066,18002,91,19186066,,30.0
91.024186963,18003,91,24186963,,30.0
91.029188501,18004,91,29188501,,30.0
91.034187074,18005,91,34187074,,30.0
91.039186107,18006,91,39186107,,30.0
91.044187836,18007,91,44187836,,30.0
91.049194514,18008,91,49194514,,30.0
91.054188968,18009,91,54188968,,30.0
91.05918673,18010,91,59186730,,30.0
91.064188108,18011,91,64188108,,30.0
91.069185208,18012,91,69185208,,30.0
91.074188729,18013,91,74188729,,30.0
91.079186361,18014,91,79186361,,30.0
91.084187317,18015,91,84187317,,30.0
91.089188976,18016,91,89188976,,30.0
91.094186697,18017,91,94186697,,30.0
91.099186672,18018,91,99186672,,30.0
91.10418762,18019,91,104187620,,30.0
91.109186313,18020,91,109186313,,30.0
91.114186138,18021,91,114186138,,30.0
91.119185923,18022,91,119185923,,30.0
91.124186299,18023,91,124186299,,30.0
91.129186895,18024,91,129186895,,30.0
91.134184386,18025,91,134184386,,30.0
91.139186725,18026,91,139186725,,30.0
91.144187092,18027,91,144187092,,30.0
91.149185714,18028,91,149185714,,30.0
91.154187142,18029,91,154187142,,30.0
91.159189412,18030,91,159189412,,30.0
91.164185811,18031,91,164185811,,30.0
91.16918792,18032,91,169187920,,30.0
91.174187945,18033,91,174187945,,30.0
91.179185316,18034,91,179185316,,30.0
91.184188788,18035,91,184188788,,30.0
91.189185287,18036,91,189185287,,30.0
91.194185602,18037,91,194185602,,30.0
91.199185527,18038,91,199185527,,30.0
91.204185673,18039,91,204185673,,30.0
91.20918658,18040,91,209186580,,30.0
91.214185223,18041,91,214185223,,30.0
91.219185719,18042,91,219185719,,30.0
91.224185575,18043,91,224185575,,30.0
91.229185219,18044,91,229185219,,30.0
91.234185345,18045,91,234185345,,30.0
91.23918546,18046,91,239185460,,30.0
91.244185446,18047,91,244185446,,30.0
91.24918508,18048,91,249185080,,30.0
91.254186498,18049,91,254186498,,30.0
91.259185853,18050,91,259185853,,30.0
91.26418741,18051,91,264187410,,30.0
91.269188338,18052,91,269188338,,30.0
91.274186379,18053,91,274186379,,30.0
91.279187377,18054,91,279187377,,30.0
91.284184557,18055,91,284184557,,30.0
91.289186165,18056,91,289186165,,30.0
91.29418522899999,18057,91,294185229,,30.0
91.299187248,18058,91,299187248,,30.0
91.304184538,18059,91,304184538,,30.0
91.309186086,18060,91,309186086,,30.0
91.314186252,18061,91,314186252,,30.0
91.319186047,18062,91,319186047,,30.0
91.324186203,18063,91,324186203,,30.0
91.32918747,18064,91,329187470,,30.0
91.334187697,18065,91,334187697,,30.0
91.339187091,18066,91,339187091,,30.0
91.344186675,18067,91,344186675,,30.0
91.349163837,18068,91,349163837,,30.0
91.354184231,18069,91,354184231,,30.0
91.359184157,18070,91,359184157,,30.0
91.364184672,18071,91,364184672,,30.0
91.369183827,18072,91,369183827,,30.0
91.374185415,18073,91,374185415,,30.0
91.379184659,18074,91,379184659,,30.0
91.384184965,18075,91,384184965,,30.0
91.389185251,18076,91,389185251,,30.0
91.394184525,18077,91,394184525,,30.0
91.399184219,18078,91,399184219,,30.0
91.404184956,18079,91,404184956,,30.0
91.409184801,18080,91,409184801,,30.0
91.414184246,18081,91,414184246,,30.0
91.41918402,18082,91,419184020,,30.0
91.424187472,18083,91,424187472,,30.0
91.429187077,18084,91,429187077,,30.0
91.434184006,18085,91,434184006,,30.0
91.439184142,18086,91,439184142,,30.0
